ligand,receptor,TF
None,CSF2RB,STAT2
None,CSF2RB,GATA1
None,CSF2RB,FOS
None,CSF2RB,MAFB
None,CSF2RB,BATF
None,CSF2RB,TNFAIP3
None,CSF2RB,GFI1
None,CSF2RB,FLI1
None,CSF2RB,GFI1B
None,CSF2RB,CREBBP
None,CSF2RB,IRF1
None,CSF2RB,EGF
None,CSF2RB,TBC1D22A
None,CSF2RB,HLX
None,CSF2RB,IRF4
None,CSF2RB,STAT6
None,CSF2RB,STAT5A
None,CSF2RB,CBFA2T3
None,CSF2RB,LMO2
None,CSF2RB,NFATC2
None,CSF2RB,CIITA
None,CSF2RB,STAT1
None,CSF2RB,IRF8
None,CSF2RB,STAT5B
None,CSF2RB,PIAS1
None,CSF2RB,BCL3
None,CSF2RB,RUNX3
None,CSF2RB,IRF7
None,CSF2RB,EP300
None,CSF2RB,SOX4
None,CSF2RB,IKZF1
None,CSF2RB,LYL1
None,CSF2RB,ABL1
None,CSF2RB,IRF5
None,CSF2RB,STAT3
None,CSF2RB,CEBPA
None,CSF2RB,IKBKB
None,CSF2RB,CEBPB
None,CSF2RB,CEBPE
None,CSF2RB,SPI1
None,CSF2RB,ATF1
None,CSF2RB,FUS
None,CSF2RB,SPIB
None,CSF2RB,DDIT3
None,CSF2RB,EWSR1
None,CSF2RB,TCFL5
None,CSF2RB,PRDM1
None,CSF2RB,KLF2
None,CSF2RB,GATA2
None,CSF2RB,LRRFIP1
None,HCRTR1,ARNT
None,HCRTR1,STAT5B
None,HCRTR1,PHOX2B
None,HCRTR1,NHLH2
None,HCRTR1,EP300
None,HCRTR1,FOS
None,HCRTR1,HIF3A
None,HCRTR1,VHL
None,HCRTR1,ING4
None,HCRTR1,TP53
None,HCRTR1,STAT3
None,HCRTR1,HSF4
None,HCRTR1,IKBKB
None,HCRTR1,CEBPB
None,HCRTR1,HSF2
None,HCRTR1,ARNTL
None,HCRTR1,HIF1A
None,HCRTR1,EPAS1
None,HCRTR1,FOXA2
None,HCRTR1,STAT5A
None,HCRTR1,PPARG
None,FSHR,AIRE
None,FSHR,NRIP1
None,FSHR,GATA1
None,FSHR,SOX9
None,FSHR,FOS
None,FSHR,USF2
None,FSHR,MITF
None,FSHR,FIGLA
None,FSHR,TP53
None,FSHR,CREB1
None,FSHR,CREM
None,FSHR,AHR
None,FSHR,GATA6
None,FSHR,NANOG
None,FSHR,SMAD3
None,FSHR,SMAD2
None,FSHR,ESR1
None,FSHR,XBP1
None,FSHR,EGF
None,FSHR,POU5F1
None,FSHR,VDR
None,FSHR,NR5A1
None,FSHR,FOXO3
None,FSHR,WT1
None,FSHR,HMGA2
None,FSHR,PAX6
None,FSHR,ZNF202
None,FSHR,SOX2
None,FSHR,FOXL2
None,FSHR,TCF4
None,FSHR,TCF7
None,FSHR,MTA2
None,FSHR,ESR2
None,FSHR,FOXO1
None,FSHR,MSX1
None,FSHR,USF1
None,FSHR,POU1F1
None,FSHR,ZBTB16
None,FSHR,PGR
None,FSHR,RELA
None,FSHR,CEBPB
None,FSHR,BRCA1
None,FSHR,AR
None,FSHR,NR0B1
None,FSHR,NR5A2
None,FSHR,ZNF444
None,FSHR,CTNNB1
None,FSHR,GATA4
None,FSHR,MYC
None,FSHR,EGR1
None,FSHR,NFE2
None,FSHR,SMAD4
None,FSHR,PRDM1
None,FSHR,PPARG
None,FSHR,ATF7
None,NRXN1,CHD8
None,NRXN1,SETBP1
None,NRXN1,ARX
None,NRXN1,PHOX2B
None,NRXN1,FOS
None,NRXN1,THRA
None,NRXN1,SPEN
None,NRXN1,TBR1
None,NRXN1,RFWD2
None,NRXN1,TP53
None,NRXN1,SCD5
None,NRXN1,CREB1
None,NRXN1,FOXP1
None,NRXN1,ETV1
None,NRXN1,ZIC1
None,NRXN1,MECP2
None,NRXN1,PBX1
None,NRXN1,EGF
None,NRXN1,NFIA
None,NRXN1,DBP
None,NRXN1,RORA
None,NRXN1,NF1
None,NRXN1,PAX6
None,NRXN1,ASH1L
None,NRXN1,SATB2
None,NRXN1,HEXIM1
None,NRXN1,MEF2C
None,NRXN1,SOX2
None,NRXN1,TCF4
None,NRXN1,KCNIP3
None,NRXN1,LMO3
None,NRXN1,OTX2
None,NRXN1,FOXP2
None,NRXN1,POU3F4
None,NRXN1,PRDM2
None,NRXN1,REST
None,NRXN1,OLIG2
None,NRXN1,NEUROD1
None,NRXN1,RUNX1T1
None,NRXN1,POU4F1
None,NRXN1,POU4F2
None,NRXN1,MEN1
None,NRXN1,CTNNB1
None,NRXN1,BCL11A
None,NRXN1,MYC
None,NRXN1,EGR1
None,NRXN1,NPAS2
None,NRXN1,APBB1
None,NRXN1,ARNTL
None,NRXN1,ASCL1
None,NRXN1,NPAS3
None,NRXN1,FOXG1
None,NRXN1,POU3F2
None,NRXN1,KHDRBS1
None,NRXN1,ARID1B
None,UNC5D,MYCN
None,UNC5D,HES6
None,UNC5D,NHLH2
None,UNC5D,ZIC3
None,UNC5D,TBR1
None,UNC5D,TP53
None,UNC5D,ETV1
None,UNC5D,EVX1
None,UNC5D,KLF14
None,UNC5D,HNF1A
None,UNC5D,CUX1
None,UNC5D,NFIB
None,UNC5D,LMO4
None,UNC5D,PAX6
None,UNC5D,SATB2
None,UNC5D,SOX2
None,UNC5D,EOMES
None,UNC5D,OTX2
None,UNC5D,FOXP2
None,UNC5D,PDX1
None,UNC5D,NEUROD1
None,UNC5D,OTX1
None,UNC5D,SOX5
None,UNC5D,MEIS2
None,UNC5D,LHX2
None,UNC5D,ZIC2
None,UNC5D,HNF1B
None,UNC5D,NR4A2
None,UNC5D,ASCL1
None,UNC5D,FOXG1
None,UNC5D,POU3F2
None,UNC5D,GATA2
None,IFITM1,STAT4
None,IFITM1,JUN
None,IFITM1,IFI16
None,IFITM1,NR3C1
None,IFITM1,STAT2
None,IFITM1,FOS
None,IFITM1,TRAF6
None,IFITM1,FOXP3
None,IFITM1,IRF2
None,IFITM1,TNFAIP3
None,IFITM1,IRF9
None,IFITM1,TP53
None,IFITM1,NFKBIA
None,IFITM1,GATA6
None,IFITM1,NANOG
None,IFITM1,ATF3
None,IFITM1,HDAC2
None,IFITM1,IRF1
None,IFITM1,EGF
None,IFITM1,POU5F1
None,IFITM1,LIN28A
None,IFITM1,HOXB1
None,IFITM1,IRF4
None,IFITM1,STAT5A
None,IFITM1,KLF4
None,IFITM1,LMO2
None,IFITM1,TRIM22
None,IFITM1,MYBL1
None,IFITM1,CIITA
None,IFITM1,KLF5
None,IFITM1,STAT1
None,IFITM1,IRF8
None,IFITM1,EIF2AK2
None,IFITM1,SOX2
None,IFITM1,PITX1
None,IFITM1,SP100
None,IFITM1,IRF7
None,IFITM1,EP300
None,IFITM1,IKZF1
None,IFITM1,IRF3
None,IFITM1,DEAF1
None,IFITM1,IRF5
None,IFITM1,STAT3
None,IFITM1,ZBTB16
None,IFITM1,UTF1
None,IFITM1,SIRT2
None,IFITM1,REL
None,IFITM1,NR4A1
None,IFITM1,BRCA1
None,IFITM1,TRIM25
None,IFITM1,SMARCA4
None,IFITM1,MEN1
None,IFITM1,SIRT1
None,IFITM1,CEBPD
None,IFITM1,CTNNB1
None,IFITM1,CRABP2
None,IFITM1,MYC
None,IFITM1,EGR1
None,IFITM1,TFCP2L1
None,IFITM1,BCL6
None,IFITM1,IRF6
None,IFITM1,RARA
None,IFITM1,PRDM14
None,IFITM1,FOXO4
None,IFITM1,SMARCB1
None,IFITM1,PRDM1
None,IL1R1,STAT4
None,IL1R1,AIRE
None,IL1R1,JUN
None,IL1R1,NKX2-3
None,IL1R1,IFI16
None,IL1R1,JUND
None,IL1R1,MAF
None,IL1R1,NR3C1
None,IL1R1,ZFP36
None,IL1R1,TBX21
None,IL1R1,PHOX2B
None,IL1R1,STAT2
None,IL1R1,FOS
None,IL1R1,MXI1
None,IL1R1,SRF
None,IL1R1,TRAF6
None,IL1R1,BATF
None,IL1R1,FOXP3
None,IL1R1,NFKB2
None,IL1R1,IRF2
None,IL1R1,TNFAIP3
None,IL1R1,IRF9
None,IL1R1,TP53
None,IL1R1,CREB1
None,IL1R1,FOSL2
None,IL1R1,NFRKB
None,IL1R1,AHR
None,IL1R1,NFKB1
None,IL1R1,NFKBIA
None,IL1R1,NR1H4
None,IL1R1,SP1
None,IL1R1,NR0B2
None,IL1R1,DAXX
None,IL1R1,SMAD3
None,IL1R1,RORC
None,IL1R1,JUNB
None,IL1R1,SMAD2
None,IL1R1,ATF3
None,IL1R1,HNF4A
None,IL1R1,NCOR1
None,IL1R1,CREBBP
None,IL1R1,ESR1
None,IL1R1,IRF1
None,IL1R1,EGF
None,IL1R1,VDR
None,IL1R1,NFIL3
None,IL1R1,PPARA
None,IL1R1,FOSB
None,IL1R1,EPAS1
None,IL1R1,NFATC1
None,IL1R1,IRF4
None,IL1R1,NFKBIB
None,IL1R1,GATA3
None,IL1R1,STAT6
None,IL1R1,STAT5A
None,IL1R1,NFATC2
None,IL1R1,CIITA
None,IL1R1,ID2
None,IL1R1,SMAD7
None,IL1R1,KAT5
None,IL1R1,RORA
None,IL1R1,ZNF202
None,IL1R1,STAT1
None,IL1R1,IRF8
None,IL1R1,STAT5B
None,IL1R1,MEF2C
None,IL1R1,EIF2AK2
None,IL1R1,BCL3
None,IL1R1,IRF7
None,IL1R1,EP300
None,IL1R1,LEF1
None,IL1R1,ATM
None,IL1R1,RXRA
None,IL1R1,IRF3
None,IL1R1,LYL1
None,IL1R1,EOMES
None,IL1R1,RELB
None,IL1R1,FOXO1
None,IL1R1,USF1
None,IL1R1,IRF5
None,IL1R1,ETS1
None,IL1R1,STAT3
None,IL1R1,DNMT1
None,IL1R1,IKBKB
None,IL1R1,PGR
None,IL1R1,REL
None,IL1R1,RELA
None,IL1R1,CEBPB
None,IL1R1,NR4A1
None,IL1R1,TRIM25
None,IL1R1,SPI1
None,IL1R1,CEBPD
None,IL1R1,ZEB1
None,IL1R1,CTNNB1
None,IL1R1,ELF4
None,IL1R1,MYC
None,IL1R1,EGR1
None,IL1R1,HDAC1
None,IL1R1,NELFCD
None,IL1R1,BCL6
None,IL1R1,NPAS2
None,IL1R1,APEX1
None,IL1R1,APBB1
None,IL1R1,IRF6
None,IL1R1,SMAD4
None,IL1R1,NR4A2
None,IL1R1,HIF1A
None,IL1R1,PRDM1
None,IL1R1,KLF2
None,IL1R1,PPARG
None,IL1R1,FHL2
None,IL1R1,NFKBIZ
None,IL1R1,LRRFIP1
None,DYSF,PAX3
None,DYSF,MYF6
None,DYSF,SF1
None,DYSF,CRX
None,DYSF,EN1
None,DYSF,FOSL1
None,DYSF,DUX4
None,DYSF,BIN1
None,DYSF,MYOG
None,DYSF,MYOD1
None,DYSF,FOXO3
None,DYSF,NF1
None,DYSF,BCL3
None,DYSF,RELA
None,DYSF,ANKRD1
None,CXCR4,PPARD
None,CXCR4,AIRE
None,CXCR4,HEYL
None,CXCR4,ARNT
None,CXCR4,IFI16
None,CXCR4,RB1CC1
None,CXCR4,MAF
None,CXCR4,RUNX2
None,CXCR4,NR3C1
None,CXCR4,APC
None,CXCR4,YBX1
None,CXCR4,STAT2
None,CXCR4,WWP1
None,CXCR4,ZIC3
None,CXCR4,GATA1
None,CXCR4,HAND2
None,CXCR4,PAX3
None,CXCR4,HHEX
None,CXCR4,TRAF6
None,CXCR4,BATF
None,CXCR4,ZNRD1
None,CXCR4,ONECUT1
None,CXCR4,TSG101
None,CXCR4,SP7
None,CXCR4,HIC1
None,CXCR4,TNFAIP3
None,CXCR4,RBL2
None,CXCR4,SCD5
None,CXCR4,MYB
None,CXCR4,NONO
None,CXCR4,FOXD3
None,CXCR4,PAX2
None,CXCR4,FLI1
None,CXCR4,COPS5
None,CXCR4,AHR
None,CXCR4,NFKBIA
None,CXCR4,MLLT3
None,CXCR4,SP1
None,CXCR4,SIN3A
None,CXCR4,NANOG
None,CXCR4,SNAI1
None,CXCR4,SMAD3
None,CXCR4,RORC
None,CXCR4,SMAD2
None,CXCR4,ATF3
None,CXCR4,ZIC1
None,CXCR4,HDAC2
None,CXCR4,MYF6
None,CXCR4,NCOR1
None,CXCR4,ESR1
None,CXCR4,IRF1
None,CXCR4,PBX1
None,CXCR4,NFIL3
None,CXCR4,ATOH1
None,CXCR4,HMGA1
None,CXCR4,EPAS1
None,CXCR4,SUZ12
None,CXCR4,RAD51
None,CXCR4,IRF4
None,CXCR4,GATA3
None,CXCR4,NR2F2
None,CXCR4,KLF4
None,CXCR4,LMO2
None,CXCR4,TRIM22
None,CXCR4,NFATC2
None,CXCR4,WT1
None,CXCR4,ID2
None,CXCR4,TSC22D3
None,CXCR4,NEUROG3
None,CXCR4,ARID1A
None,CXCR4,PAX6
None,CXCR4,GLI3
None,CXCR4,STAT1
None,CXCR4,HEXIM1
None,CXCR4,MEF2D
None,CXCR4,STAT5B
None,CXCR4,MEF2C
None,CXCR4,TCF3
None,CXCR4,ID4
None,CXCR4,HOXA9
None,CXCR4,RUNX3
None,CXCR4,BMI1
None,CXCR4,ATM
None,CXCR4,TCF7
None,CXCR4,IRF3
None,CXCR4,VHL
None,CXCR4,OTX2
None,CXCR4,FOXO1
None,CXCR4,MSX1
None,CXCR4,ABL1
None,CXCR4,POU2AF1
None,CXCR4,SOX10
None,CXCR4,HOXB4
None,CXCR4,PDX1
None,CXCR4,ZBTB16
None,CXCR4,FOXN1
None,CXCR4,OLIG2
None,CXCR4,NEUROD1
None,CXCR4,NR1I2
None,CXCR4,SIRT2
None,CXCR4,REL
None,CXCR4,ZNF217
None,CXCR4,ZEB2
None,CXCR4,ETS2
None,CXCR4,TBX5
None,CXCR4,TBX3
None,CXCR4,NRF1
None,CXCR4,SIRT1
None,CXCR4,CTNNB1
None,CXCR4,KLF8
None,CXCR4,GATA4
None,CXCR4,MYC
None,CXCR4,EGR1
None,CXCR4,HDAC1
None,CXCR4,NFE2
None,CXCR4,LHX2
None,CXCR4,SPIB
None,CXCR4,BCL6
None,CXCR4,HNF1B
None,CXCR4,SALL4
None,CXCR4,SMAD4
None,CXCR4,EWSR1
None,CXCR4,ASCL1
None,CXCR4,NCOR2
None,CXCR4,PRDM1
None,CXCR4,HOPX
None,CXCR4,TCF7L2
None,CXCR4,KLF2
None,CXCR4,PPARG
None,CXCR4,SRSF1
None,CXCR4,FOXM1
None,CXCR4,MSX2
None,CXCR4,STAT4
None,CXCR4,JUN
None,CXCR4,MYCN
None,CXCR4,MEIS1
None,CXCR4,ZFP36
None,CXCR4,TBX21
None,CXCR4,NKX2-1
None,CXCR4,ID3
None,CXCR4,BTG2
None,CXCR4,ID1
None,CXCR4,SOX9
None,CXCR4,FOS
None,CXCR4,PAX4
None,CXCR4,MAFB
None,CXCR4,PAX8
None,CXCR4,FOXP3
None,CXCR4,TBR1
None,CXCR4,NFKB2
None,CXCR4,IRF2
None,CXCR4,MITF
None,CXCR4,DEK
None,CXCR4,TP53
None,CXCR4,CREB1
None,CXCR4,FOXP1
None,CXCR4,TBP
None,CXCR4,RB1
None,CXCR4,GFI1
None,CXCR4,EGR3
None,CXCR4,SP3
None,CXCR4,NKX2-5
None,CXCR4,SOX6
None,CXCR4,YY1
None,CXCR4,BRCA2
None,CXCR4,ETV1
None,CXCR4,NFKB1
None,CXCR4,GSC
None,CXCR4,HNRNPD
None,CXCR4,GATA6
None,CXCR4,HEY2
None,CXCR4,TAF1
None,CXCR4,TAL1
None,CXCR4,CUX1
None,CXCR4,NFIB
None,CXCR4,HNF4A
None,CXCR4,CREBBP
None,CXCR4,XBP1
None,CXCR4,MYOG
None,CXCR4,GLI2
None,CXCR4,BACH2
None,CXCR4,MYOD1
None,CXCR4,NCOA3
None,CXCR4,EGF
None,CXCR4,POU5F1
None,CXCR4,PTF1A
None,CXCR4,BARD1
None,CXCR4,NR2F1
None,CXCR4,EBF1
None,CXCR4,PROX1
None,CXCR4,TWIST2
None,CXCR4,LIN28A
None,CXCR4,NFATC1
None,CXCR4,NKX3-1
None,CXCR4,STAT6
None,CXCR4,TWIST1
None,CXCR4,STAT5A
None,CXCR4,ETV4
None,CXCR4,FOXO3
None,CXCR4,MYBL1
None,CXCR4,EGR2
None,CXCR4,CIITA
None,CXCR4,KLF5
None,CXCR4,HMGA2
None,CXCR4,SMAD7
None,CXCR4,KAT5
None,CXCR4,NF1
None,CXCR4,SOX17
None,CXCR4,IRF8
None,CXCR4,MYOCD
None,CXCR4,SOX2
None,CXCR4,TCF4
None,CXCR4,IRF7
None,CXCR4,NFATC3
None,CXCR4,EP300
None,CXCR4,PREB
None,CXCR4,LEF1
None,CXCR4,SOX4
None,CXCR4,FOXA1
None,CXCR4,IKZF1
None,CXCR4,HAX1
None,CXCR4,HEY1
None,CXCR4,EOMES
None,CXCR4,GTF2I
None,CXCR4,ING4
None,CXCR4,DNMT3A
None,CXCR4,RELB
None,CXCR4,FOXP2
None,CXCR4,TP63
None,CXCR4,SIX1
None,CXCR4,MED1
None,CXCR4,IRF5
None,CXCR4,MDM2
None,CXCR4,ETS1
None,CXCR4,DLX5
None,CXCR4,STAT3
None,CXCR4,CDX2
None,CXCR4,ISL1
None,CXCR4,DNMT1
None,CXCR4,CEBPA
None,CXCR4,IKBKB
None,CXCR4,ETV3
None,CXCR4,POU3F1
None,CXCR4,PGR
None,CXCR4,RELA
None,CXCR4,CEBPB
None,CXCR4,NR4A1
None,CXCR4,MLX
None,CXCR4,BRCA1
None,CXCR4,FOXC2
None,CXCR4,TRIM25
None,CXCR4,AR
None,CXCR4,SPI1
None,CXCR4,SMARCA4
None,CXCR4,HDAC4
None,CXCR4,FOXC1
None,CXCR4,NCOA2
None,CXCR4,NOTCH3
None,CXCR4,CEBPD
None,CXCR4,GLI1
None,CXCR4,ZEB1
None,CXCR4,SNAI2
None,CXCR4,THRB
None,CXCR4,BCL11A
None,CXCR4,NPM1
None,CXCR4,SMURF2
None,CXCR4,NELFCD
None,CXCR4,EZH2
None,CXCR4,RARA
None,CXCR4,NR4A2
None,CXCR4,PLAGL2
None,CXCR4,HIF1A
None,CXCR4,DDIT3
None,CXCR4,ETV5
None,CXCR4,TBX2
None,CXCR4,FOXO4
None,CXCR4,FOXA3
None,CXCR4,FOXA2
None,CXCR4,FOXG1
None,CXCR4,NKX2-2
None,CXCR4,RBPJ
None,CXCR4,GATA2
None,CXCR4,PAX5
None,ITGA6,JUN
None,ITGA6,FOSL1
None,ITGA6,RB1CC1
None,ITGA6,RUNX2
None,ITGA6,RARG
None,ITGA6,YBX1
None,ITGA6,ID1
None,ITGA6,SOX9
None,ITGA6,FOS
None,ITGA6,SRF
None,ITGA6,TRAF6
None,ITGA6,SPEN
None,ITGA6,MITF
None,ITGA6,SP7
None,ITGA6,TP53
None,ITGA6,BIN1
None,ITGA6,RB1
None,ITGA6,FOSL2
None,ITGA6,PAX2
None,ITGA6,BRCA2
None,ITGA6,NFKBIA
None,ITGA6,GATA6
None,ITGA6,SIN3A
None,ITGA6,NANOG
None,ITGA6,HEY2
None,ITGA6,SNAI1
None,ITGA6,SMAD3
None,ITGA6,SMAD2
None,ITGA6,TAF1
None,ITGA6,NFIB
None,ITGA6,HNF4A
None,ITGA6,ESR1
None,ITGA6,GLI2
None,ITGA6,NCOA3
None,ITGA6,EGF
None,ITGA6,POU5F1
None,ITGA6,BARD1
None,ITGA6,NR2F1
None,ITGA6,NR1H3
None,ITGA6,TWIST2
None,ITGA6,EPAS1
None,ITGA6,LIN28A
None,ITGA6,NFATC1
None,ITGA6,RAD51
None,ITGA6,NKX3-1
None,ITGA6,GATA3
None,ITGA6,TWIST1
None,ITGA6,NR2F2
None,ITGA6,STAT5A
None,ITGA6,TFAP2C
None,ITGA6,KLF4
None,ITGA6,EGR2
None,ITGA6,NFATC2
None,ITGA6,KLF5
None,ITGA6,NEUROG3
None,ITGA6,PAX6
None,ITGA6,STAT1
None,ITGA6,SOX17
None,ITGA6,MEF2D
None,ITGA6,SATB1
None,ITGA6,STAT5B
None,ITGA6,ID4
None,ITGA6,RUVBL1
None,ITGA6,SOX2
None,ITGA6,TCF4
None,ITGA6,BMI1
None,ITGA6,LEF1
None,ITGA6,SOX4
None,ITGA6,ATM
None,ITGA6,TEAD1
None,ITGA6,FOXA1
None,ITGA6,HEY1
None,ITGA6,DNMT3A
None,ITGA6,WWTR1
None,ITGA6,ESR2
None,ITGA6,TP63
None,ITGA6,USF1
None,ITGA6,ABL1
None,ITGA6,SOX10
None,ITGA6,STAT3
None,ITGA6,ZBTB16
None,ITGA6,FOXN1
None,ITGA6,UTF1
None,ITGA6,PGR
None,ITGA6,ZNF217
None,ITGA6,ZEB2
None,ITGA6,BRCA1
None,ITGA6,FOXC2
None,ITGA6,AR
None,ITGA6,TBX5
None,ITGA6,TBX3
None,ITGA6,NOTCH3
None,ITGA6,GLI1
None,ITGA6,ZEB1
None,ITGA6,SNAI2
None,ITGA6,CTNNB1
None,ITGA6,NR1H2
None,ITGA6,GATA4
None,ITGA6,MYC
None,ITGA6,EGR1
None,ITGA6,LHX2
None,ITGA6,BCL6
None,ITGA6,SALL4
None,ITGA6,EZH2
None,ITGA6,HIF1A
None,ITGA6,ETV5
None,ITGA6,PRDM1
None,ITGA6,FOXA2
None,ITGA6,TCF7L2
None,ITGA6,PPARG
None,ITGA6,FHL2
None,ITGA6,MSX2
None,ITGA6,GATA2
None,CALCRL,STAT4
None,CALCRL,SETBP1
None,CALCRL,TBX21
None,CALCRL,FOS
None,CALCRL,FOXP3
None,CALCRL,FOSL2
None,CALCRL,HEY2
None,CALCRL,RORC
None,CALCRL,PROX1
None,CALCRL,NFATC1
None,CALCRL,STAT6
None,CALCRL,TRIP6
None,CALCRL,STAT1
None,CALCRL,ZNF335
None,CALCRL,SOX10
None,CALCRL,STAT3
None,CALCRL,HSF4
None,CALCRL,TFAP2A
None,CALCRL,NR4A1
None,CALCRL,FOXC2
None,CALCRL,FOXC1
None,CALCRL,CRABP2
None,CALCRL,NR2E3
None,IL18R1,STAT4
None,IL18R1,RORA
None,IL18R1,JUN
None,IL18R1,NKX2-3
None,IL18R1,MAF
None,IL18R1,STAT1
None,IL18R1,IRF8
None,IL18R1,STAT5B
None,IL18R1,TBX21
None,IL18R1,PHOX2B
None,IL18R1,STAT2
None,IL18R1,RUNX3
None,IL18R1,LEF1
None,IL18R1,TGIF1
None,IL18R1,FOS
None,IL18R1,IKZF1
None,IL18R1,TCF7
None,IL18R1,MXI1
None,IL18R1,EOMES
None,IL18R1,TRAF6
None,IL18R1,RELB
None,IL18R1,BATF
None,IL18R1,FOXP3
None,IL18R1,POU2F1
None,IL18R1,POU2AF1
None,IL18R1,IRF5
None,IL18R1,TNFAIP3
None,IL18R1,ETS1
None,IL18R1,STAT3
None,IL18R1,ZBTB16
None,IL18R1,GFI1
None,IL18R1,FOSL2
None,IL18R1,IKBKB
None,IL18R1,CREM
None,IL18R1,REL
None,IL18R1,RELA
None,IL18R1,NFKB1
None,IL18R1,CEBPB
None,IL18R1,NFKBIA
None,IL18R1,NR4A1
None,IL18R1,SMAD3
None,IL18R1,RORC
None,IL18R1,ATF3
None,IL18R1,BCL11A
None,IL18R1,POU2F2
None,IL18R1,EGR1
None,IL18R1,IRF1
None,IL18R1,BACH2
None,IL18R1,BCL6
None,IL18R1,APEX1
None,IL18R1,NFIL3
None,IL18R1,HIF1A
None,IL18R1,ETV5
None,IL18R1,EPAS1
None,IL18R1,HLX
None,IL18R1,PRDM1
None,IL18R1,IRF4
None,IL18R1,HOPX
None,IL18R1,GATA3
None,IL18R1,STAT6
None,IL18R1,STAT5A
None,IL18R1,PPARG
None,IL18R1,FHL2
None,IL18R1,TRIM16
None,IL18R1,EGR2
None,IL18R1,NFATC2
None,IL18R1,NFKBIZ
None,IL18R1,CIITA
None,DCC,UBTF
None,DCC,JUN
None,DCC,MAF
None,DCC,APC
None,DCC,PHOX2B
None,DCC,GATA1
None,DCC,TP53
None,DCC,LHX3
None,DCC,EVX1
None,DCC,ZNF24
None,DCC,SMAD2
None,DCC,NFIB
None,DCC,PURA
None,DCC,EGF
None,DCC,PTF1A
None,DCC,NR2F1
None,DCC,ATOH1
None,DCC,NR2F2
None,DCC,WT1
None,DCC,SMAD7
None,DCC,PAX6
None,DCC,MAZ
None,DCC,SOX2
None,DCC,ABL1
None,DCC,ISL1
None,DCC,OLIG2
None,DCC,POU4F1
None,DCC,CEBPB
None,DCC,POU4F2
None,DCC,AR
None,DCC,NOTCH3
None,DCC,CTNNB1
None,DCC,MYC
None,DCC,MEF2A
None,DCC,SMAD4
None,TLR6,AIRE
None,TLR6,IFI16
None,TLR6,RB1CC1
None,TLR6,MAF
None,TLR6,RUNX2
None,TLR6,NR3C1
None,TLR6,STAT2
None,TLR6,GATA1
None,TLR6,SSB
None,TLR6,ATF2
None,TLR6,TRAF6
None,TLR6,NFAT5
None,TLR6,BATF
None,TLR6,TNFAIP3
None,TLR6,IRF9
None,TLR6,MYB
None,TLR6,MYBL2
None,TLR6,SUPT3H
None,TLR6,AHR
None,TLR6,NFKBIA
None,TLR6,NR1H4
None,TLR6,NR0B2
None,TLR6,SNAI1
None,TLR6,SMAD3
None,TLR6,RORC
None,TLR6,SMAD2
None,TLR6,ATF3
None,TLR6,NCOR1
None,TLR6,ESR1
None,TLR6,IRF1
None,TLR6,SREBF1
None,TLR6,NFIL3
None,TLR6,ATF4
None,TLR6,EPAS1
None,TLR6,IRF4
None,TLR6,NFKBIB
None,TLR6,GATA3
None,TLR6,KLF4
None,TLR6,TRIM22
None,TLR6,NFATC2
None,TLR6,ID2
None,TLR6,TSC22D3
None,TLR6,GLI3
None,TLR6,CDC5L
None,TLR6,STAT1
None,TLR6,STAT5B
None,TLR6,TCF3
None,TLR6,PIAS1
None,TLR6,SP100
None,TLR6,ATM
None,TLR6,IRF3
None,TLR6,FOXO1
None,TLR6,ABL1
None,TLR6,ATF6
None,TLR6,NR1I2
None,TLR6,PIAS4
None,TLR6,SIRT2
None,TLR6,REL
None,TLR6,TSC22D1
None,TLR6,SIRT1
None,TLR6,CTNNB1
None,TLR6,ELF4
None,TLR6,MYC
None,TLR6,EGR1
None,TLR6,HDAC1
None,TLR6,SPIB
None,TLR6,BCL6
None,TLR6,SMAD4
None,TLR6,PRDM1
None,TLR6,KLF2
None,TLR6,PPARG
None,TLR6,STAT4
None,TLR6,JUN
None,TLR6,FOSL1
None,TLR6,DDX5
None,TLR6,ZFP36
None,TLR6,TBX21
None,TLR6,NFE2L2
None,TLR6,FOS
None,TLR6,FOXP3
None,TLR6,NFKB2
None,TLR6,IRF2
None,TLR6,TP53
None,TLR6,CREB1
None,TLR6,TBP
None,TLR6,NFKB1
None,TLR6,HNRNPD
None,TLR6,CREBBP
None,TLR6,PARP1
None,TLR6,XBP1
None,TLR6,EGF
None,TLR6,VDR
None,TLR6,AATF
None,TLR6,FOSB
None,TLR6,NFATC1
None,TLR6,STAT6
None,TLR6,STAT5A
None,TLR6,FOXO3
None,TLR6,MYBL1
None,TLR6,EGR2
None,TLR6,CIITA
None,TLR6,HMGA2
None,TLR6,SMAD7
None,TLR6,SPIC
None,TLR6,IRF8
None,TLR6,EIF2AK2
None,TLR6,TCF4
None,TLR6,BCL3
None,TLR6,IRF7
None,TLR6,EP300
None,TLR6,IKZF1
None,TLR6,EOMES
None,TLR6,RELB
None,TLR6,IRF5
None,TLR6,ETS1
None,TLR6,STAT3
None,TLR6,DNMT1
None,TLR6,IKBKB
None,TLR6,SIRT3
None,TLR6,RELA
None,TLR6,CEBPB
None,TLR6,NR4A1
None,TLR6,TRIM25
None,TLR6,AR
None,TLR6,SPI1
None,TLR6,HDAC4
None,TLR6,SNAI2
None,TLR6,NELFCD
None,TLR6,IRF6
None,TLR6,HIF1A
None,TLR6,DDIT3
None,TLR6,SNW1
None,TLR6,NFKBIZ
